cod_material,nr_qtd_estoque,ds_classe_estoque,ds_tipo_estoque
920705c80c3bd74667cb40533c30218a2e2a7c0d9c83b75e4c5301dafbe6abe0,1.0,Utilização Livre,Matéria Prima
9847d3e748d0406394c658984406c4bf8254365ae0ef2c5cccea560688681927,2.0,Utilização Livre,Matéria Prima
9eec8a69ab478da83ccadfd3d8475d38bdddf9a53280ab2f1870ad0d3a5e35e9,12.0,Utilização Livre,Matéria Prima
068148a28c2e102233242f8852e0266ed2e6c504562f65cb6fd8ecd2f46a0880,20.0,Utilização Livre,Matéria Prima
a6b17823f373fde192ca10286d127e2174f3a6693df8b2e2fa66f9fdef692977,7.0,Utilização Livre,Matéria Prima
3c6feb2109c481ce9e92400805acdbf802aaef89b403386bb5d03f0e0ea97ce6,1.0,Utilização Livre,Matéria Prima
d0ce1642377c97ac243063d3c6cba784af643a20f498c94b9d420be69d4f5844,5.0,Utilização Livre,Matéria Prima
827dda2217458c69d9d851e09159fbf426738249cd84d14f22c3ba80e346b05a,2265.0,Utilização Livre,Matéria Prima
b37533d6441bbb97de4c8ee05057f517875c4b76090d292b1cdc6cea927b12f2,60.0,Utilização Livre,Matéria Prima
68b39b0b6281c535e8f984b46e7853072249fdd635715a3fad1ccc754e016f1d,1.0,Utilização Livre,Matéria Prima
a9f5987ae0ee7477a51c4880585e75c7953c8bfe6c9758aa72734bd9ce86b9c1,54.0,Utilização Livre,Matéria Prima
3549bff1538d2267c0b3981995b6fec298a43ab75be150fa97d3bc5d857bd930,94.0,Utilização Livre,Matéria Prima
8494525fb863ec832af223014300ed7478d9bc8fde2bcbaf11d63697df04d5ca,12.0,Utilização Livre,Matéria Prima
1045a4e32311017b3e6f5e402286257092f59ae2885c62d2d603e2666d624039,55.0,Utilização Livre,Matéria Prima
2b28949e79617c83fad992d56fb53fed678892e540ded0bd8594155803b54b9d,102.0,Utilização Livre,Matéria Prima
2947a178470285fb568028797b914c4383d29427f6507a6051e58742f3960e8e,75.0,Utilização Livre,Matéria Prima
76a5169196e9f45fe97702710fe5da9b79d426ec1fe76d33ddd07c3b0c997044,11.0,Utilização Livre,Matéria Prima
b3287c7920f1fdc8257f2014919ee72283ee52fa76e69297cab247417c5192f5,48.0,Utilização Livre,Matéria Prima
5ade4d9e3f98403b623c40d4ad4c297538bc036536d022ca07caac3a2c201ad9,4.0,Utilização Livre,Matéria Prima
654661a82a0128ffab27c219bcd5b9a82f69f5a062485b1de4f82a0710066e10,8.0,Utilização Livre,Matéria Prima
6188b679c49115e0b3341dc076c5d835f0020ac671c7b3e0beab0f7a4bca4edb,2.0,Utilização Livre,Matéria Prima
9068432396312d64a3bfa1b8c6542ef9d32214b39747f32ea543ae80831c7f80,7019.04,Utilização Livre,Matéria Prima
cf17bbc6b7425ee41add791df493567d3e64bc376eb188e5e5b28f2b461b5850,19350.783,Utilização Livre,Matéria Prima
99c41ec06b234ab3cd6ee0a4668a105ac03e8c563a28da5989e664419efdcf86,1.0,Utilização Livre,Matéria Prima
9564f6e9df8c9fe04e4d08f16ec5d14a251ae2b9a3b801ef850f0c2efbfe42c0,3000.0,Utilização Livre,Produto em Elaboração
0700e71cea0810bfcd8f90d884945ea523b0e5ba2ed2972c06bb7a94936bfc21,110.0,Utilização Livre,Matéria Prima
df1e9ab5c2f08087d4ae92fb34ccdb149390f882fe39506c2513bcbd88957ebc,57.0,Utilização Livre,Matéria Prima
dd539026500c8356441d16ee73d7caa3f29d78d95f8ce0ff54c5ef749867128a,2.0,Utilização Livre,Matéria Prima
5aff6a969e6f0140e81cf76a8885ecd09a2916f52730ea02b78a910e4114add1,3.0,Utilização Livre,Uso e Consumo
b94cc3203beafe64440095326c9e4acfaa5669eda89662d7cd141f3b6da16a5e,1.0,Utilização Livre,Uso e Consumo
c5b8dfafcefe37a60d596397b7478aa24585e1efc75e3bb323b3aff0b58e3db2,1.0,Utilização Livre,Uso e Consumo
851a7ffc569614079ee0c8cc9f52fd297a0a5b5d667dcb33997c51daa2fb5310,1.0,Utilização Livre,Uso e Consumo
e531d32b7c24a6b7e0741a91b19db14daf79eb14768ae79a4870285c93b10622,21.0,Utilização Livre,Uso e Consumo
af80501f492df8ebf03d964fbe63e84766ffd417aee9308e6c27c74a9b188111,8.0,Utilização Livre,Uso e Consumo
5adbcb6fa6d88b005c9d555ad82bcf12e0d6b6ffabf444ede21b4f330fea321a,100.0,Utilização Livre,Uso e Consumo
18840df15869d2cffa7bc8b6c926c2b37ab2ca0d3440ea1e00ae890a148c359c,33.0,Utilização Livre,Uso e Consumo
206a12d4f2c172547c4625b1794c025309ddcd7818563f57cb542588815c7d64,1.0,Utilização Livre,Uso e Consumo
9c873166f1556fa71431b184603c0ca1e6b3da0ede0c39c976e7de695af0f9ed,4.0,Utilização Livre,Uso e Consumo
dc39891fcbdec0c59b5d7406b39fa404a37624daa2fd8b1698456f5c5b2a7f0a,1.0,Utilização Livre,Uso e Consumo
6dc13324138e25cbec7139600f93f8843f9e38c2fa2d36e72450dfef4c550333,9.0,Utilização Livre,Uso e Consumo
2ec37a50e94f088f7fec583ff547166616f47d3df50dfad7fd1bf2df2cecd426,9.0,Utilização Livre,Uso e Consumo
f5823ccbdddb6f81e8403ccf2dcb91929a35eebb01c66e12ebb875441498a2af,4.0,Utilização Livre,Uso e Consumo
fd964d75bcad88a9765740cc5fc2441e926b0c4b00d5afa5a55161b950c476f7,1.0,Utilização Livre,Uso e Consumo
78c2db2c5f905b69ec55403b0f0eaf87e6d433892af5a378bbefcc66a4c7441e,2.0,Utilização Livre,Uso e Consumo
5219b8861f60f889a28d6ced33add1ff3cb1f52580cd73294888379fb20d58de,2.0,Utilização Livre,Uso e Consumo
1884b9d75ddc9817e588b7ce7268f000e1624bbe68c2661e688d809a6371db6e,5.0,Utilização Livre,Uso e Consumo
8f1e8ac610421c47abbeefb388d03abdf5c29f6706efbda89ce940a5ccdf405f,2.0,Utilização Livre,Uso e Consumo
8719f22ffa3093d12f90b315ae55c5a15a1f620e1d4927f3f675f842ae99dc8a,2.0,Utilização Livre,Uso e Consumo
5047fa6a997d99bcc456017bdafdb89560920eb283755b086e03b93637c871d8,7.0,Utilização Livre,Uso e Consumo
659c0b296cfda643893a6fb81c99f4de74adfe73ddd8af05957bbdadf0a900cf,3.0,Utilização Livre,Uso e Consumo
d8c6ef0134d09be942daf7497d759c44e70c8dadfed73200851741d22bc3fcbf,3.0,Utilização Livre,Uso e Consumo
9c0ea3622d4623d91f3352787571d7f5b1c0a3627e92b133c4ac24211c3cd65c,10.0,Utilização Livre,Uso e Consumo
e804dec4ab2aa54fe5f466ae199e6ad07eac2f3db97004e3035c4e614a894661,1.0,Utilização Livre,Uso e Consumo
1323d0482d1da94e5f6de6be68030f916394222c52e266f582f1b584493498f4,2.0,Utilização Livre,Uso e Consumo
7d04ad2ab2adc8b8776bfdc5f0f8b72fbfc859355698595f3aaca96a52889a6a,4.0,Utilização Livre,Uso e Consumo
2c066623f0a7a792968eb756eaeafbd5f2e1110fd404c455cec054bdccce0e00,1.0,Utilização Livre,Uso e Consumo
17de7f33380dd78ab83a98dd97eb90e5401381e6a34a48d9ff245dace36fcf5b,1.0,Utilização Livre,Uso e Consumo
907a15ad0bdb586365d71f51e81e56579e16060ae62b1d2042176da2f4576cf3,1.0,Utilização Livre,Uso e Consumo
8133b125795bd8f9b880eb0dcfc52ca0b999553798fc2c2750ba3dc4d280fc1b,12.0,Utilização Livre,Uso e Consumo
b2e86601c6c0997a8f1d2caa2cf177058156755bfc78603e2157a85d7f48721b,1.0,Utilização Livre,Uso e Consumo
4c81a27e523e8b782fecb7254f0066d39539805d7ab893b318e31da99a197b27,2.0,Utilização Livre,Uso e Consumo
613b6887580e5493708a1525e38c4d0bd404685307dffe6052ad31607d70a1d5,4190.0,Utilização Livre,Uso e Consumo
9a4dfe9cd26f989c55b52b75bc05fac436208b329d6616fa6100dc0efb2d8e6f,1.0,Utilização Livre,Uso e Consumo
706623fa9bf67cfbae62be8366c1bd51a71fc630b9b5da0098cd3af8d74157b8,3.0,Utilização Livre,Uso e Consumo
bc95e84eedc13d8e83e75a96026a93709b5f2033cd6fac7d9e9b2746f3aa8a32,1.0,Utilização Livre,Uso e Consumo
b3faebbf3986b11d3bdd1096602e317e95f0ef33432751d03ba370cb5574d6be,1.0,Utilização Livre,Uso e Consumo
f7929261d6c7c3b3f2cae9a1a2092200c027c162fc00df6ec260f3e1fb28fabd,8.0,Utilização Livre,Uso e Consumo
f7a5a31948e50e7635f18e5eaf6bd15bb7ec142f9e3bf44fd3db48f09b34ae87,7.0,Utilização Livre,Uso e Consumo
845d3125553b844310c17e4c29dc17b0b0ae212065ddda14b8335cb5425984eb,2.0,Utilização Livre,Uso e Consumo
3a331cf9d834fab2b39a7ffb501c747cafc1cbe362d42e9204f43b450e32b48a,23.0,Utilização Livre,Uso e Consumo
0659e84c77b4a38537cf4422ac29ec97c51a8c3c4e85263baff160f501651b9f,2.0,Utilização Livre,Uso e Consumo
114ce8f0dc8e0452d7e6b93f0dffea839ff810517707ae7d01fcd7ef068e7107,1.0,Utilização Livre,Uso e Consumo
53c0c5848e5988d50744e491db1cccbb2e88f257d4013eed783645e0f83cb565,1.0,Utilização Livre,Uso e Consumo
6220e6053cf6fd62edafe145b73a1434a6a479b01e2233e157762598e5b03ae9,1.0,Utilização Livre,Uso e Consumo
7c373ed018febd8ca4e9b12235a4ddc2bd9aa9f51f7d85e66480ff23dbf98023,16.0,Utilização Livre,Uso e Consumo
c65b589a253f44c8bfb5341315d63e589c5edeca6621f6c784de3ded619dc63d,12.0,Utilização Livre,Uso e Consumo
956b916a5c6d7f715375c7058595e1c3fb0d3c34f532e4847dfa6af3fb7efeba,1.0,Utilização Livre,Uso e Consumo
2088e51b43523a276a26cfd4f7ed79814af57a8379fadc797b65ddc1f0e8d4fc,4.0,Utilização Livre,Uso e Consumo
cccd6048acf68b1d51ec4d72c0d91d83d79f96aae43c477b7e4c1c7dcd10cfd0,1.0,Utilização Livre,Uso e Consumo
bceab0c9e91b515cbfd6db8e9b1f9686f384f99961377739152aa71be1d3f4b7,3.0,Utilização Livre,Uso e Consumo
f5e43edad8d7cf9b9ad5a66aa201280fc15dba03662881816da42a01eba258f7,8.0,Utilização Livre,Uso e Consumo
8dfa9b203c9bb9f55d78b28047d74a26da21ac2d4adbb41e33466cfbcbb75d00,1.0,Utilização Livre,Uso e Consumo
0ec6e0f6a6a914f466f5e611a27e9603331ea0a74122d348410e065d0c1f834b,4.0,Utilização Livre,Uso e Consumo
027f3e9ade5224e3c4aa1c126c7a8c85954259c51a58111cd3239510f8c1d717,7.0,Utilização Livre,Uso e Consumo
a019160a17736d0a3612f76dc8985e19d18bd3db2135213baaf4e2cfa3bcb9ee,17.0,Utilização Livre,Uso e Consumo
4db976841515f3002ed490aa55de4fb5f8b52478555f29ca526288a7edf18439,7.0,Utilização Livre,Uso e Consumo
125f375d026e41fa61cd51f7f3624aa167148c052992ee28a3bb5d3ce647ad29,1.0,Utilização Livre,Uso e Consumo
6cf9cb332425e2aa1204e843ec383c6e4baaed48675c69183106458427bad081,8.0,Utilização Livre,Uso e Consumo
f756ab077f94ed766a9bfa2b39cd6f51404c8da3590a4706ab3e6eb0382eef98,5.0,Utilização Livre,Uso e Consumo
9dd59ef5b44ac2954d668f67bee3495ec716566c407be488e6b5b7509ab09f51,4.0,Utilização Livre,Uso e Consumo
6cde1d16e33ee0a3870e292d52f47514532482678ceb7250f0e1216f551fc8be,19.0,Utilização Livre,Uso e Consumo
0b96e7fb4fac6e65aa50f05d12dc90033c18b6346a9af99f920293bfe4827ced,2.0,Utilização Livre,Uso e Consumo
9f7093e4596696ce3f4be537b49382867ea6eb4ce8dbcf0bfdfa0a9ab30b818e,1.0,Utilização Livre,Uso e Consumo
28dc6a75f4dc4f83a73fcc0bfa09cae225bae6f8672ae3a2c8a3f079cf9c7bcb,1.0,Utilização Livre,Uso e Consumo
c14d454e8e38a88e5645e09d048da72ee14ce8046e8b99b8a300c304792ae1eb,1.0,Utilização Livre,Uso e Consumo
63d3fcfe2fdaf3ddf7526cd167650e35c9cab9e86560863210b0070ee36bd326,33.0,Utilização Livre,Uso e Consumo
e161f12c5421f020f02d809489c8069ebaa6dc5644e10ec8ff596ad12359e60a,1.0,Utilização Livre,Uso e Consumo
62ede5a61b69e3e08de433a06c91ce476a40353f03a5acaa3662a510bbc4d0fe,2.0,Utilização Livre,Uso e Consumo
34a1194d6e5a23b92fc17beac8ba909de2e73fbd957a6f573f4b6e8b1d7a0521,1.0,Utilização Livre,Uso e Consumo
0a4473c99ef8b1072d72972d36f6e1e30da34049af135092c5d5455e53c78667,9.0,Utilização Livre,Uso e Consumo
e5d64aeb3bc074c7d2fff03bd825c4939f34429ea46d5783a73059edd23c8bdb,10.0,Utilização Livre,Uso e Consumo
1cdd9d1680324982ba15fd3ed9617e4ca73d128074a51efe65814e73323e76f0,4.0,Utilização Livre,Uso e Consumo
e68d4820375e08564863226087516bd1afc236e1f8fb04dfad3c52080dd14c24,4.0,Utilização Livre,Uso e Consumo
0a91c81e340f76fb7f18f140745d687ad1f2f679e2b006c4fcaf531ca9cf804b,1.0,Utilização Livre,Uso e Consumo
d35b435f84b93a6ee21115e3d46117c3250d6313dce1b4ca055aff0d3be793a0,1.0,Utilização Livre,Uso e Consumo
e76adbd0e6109cb636af7655364bff194e2514d22f718499cb04446b89554b28,12.0,Utilização Livre,Uso e Consumo
ab50d48d3aacffb2794b6c9f80bd00fc0ecac60f2b4b3f96f6f618bb67d6932d,16.0,Utilização Livre,Uso e Consumo
16b7f7b3a905e69e713fd8c6480cbc50543d776f234df3ee0946e1f8c36d2f70,2.0,Utilização Livre,Uso e Consumo
1089391ceb38361b64116bc69adbf21fcd4888960645b3010d56a9b9033920e6,17.0,Utilização Livre,Uso e Consumo
94f53c6192aefccd2befb86afbc7b174328f00e533826186566efdb64a7fab1e,5.0,Utilização Livre,Uso e Consumo
8492b4382a51eee696fd4883ee2b0c9b4de27ad2ad39439c1af7302e35e0de29,1.0,Utilização Livre,Uso e Consumo
96d05e30106368a2ddd02b2f2426567bab193a2fe7838b84532c4ff2f0793793,4.0,Utilização Livre,Uso e Consumo
323c7d7f361032e531ea218472b74e33c7909c3e99b628a37f7a5cec32f5825e,2.0,Utilização Livre,Uso e Consumo
5be648dd741a15b4f1e795aabc915cfb3677496b1192817bf4f9ab32c5eba84a,2.0,Utilização Livre,Uso e Consumo
9885cd2bd002459abf29237ce79c3ff93f5a5beed8db6d5746460bebd3512f57,1.0,Utilização Livre,Uso e Consumo
8c9159c3372a28b187b1944d3c3cb3666c26bf612e26d8c2e91d18a2ddba8325,2.0,Utilização Livre,Uso e Consumo
8cec39e0a46a92c3da05a07610c323e6ce0ce7cfa4350d8e301b0592f839942b,6.0,Utilização Livre,Uso e Consumo
73903d8d9376ae2c08fa2bf410b5604f7ce04add3a6e8539ec2bba14c2e7f868,1.0,Utilização Livre,Uso e Consumo
0aff0f54bce7b4878c8a6792fc436b9974101d90f65efdad1926ab0b267f2685,1.0,Utilização Livre,Uso e Consumo
ecd35e046e07e77f3020c0aecefa101b67293cecdc82b9824ae4f7ad0537c8aa,1.0,Utilização Livre,Uso e Consumo
512fc3254d3c61934831851aa30b8a44bf863aae55745995431a1b97c4f8bf92,9.0,Utilização Livre,Uso e Consumo
a6e2f9c99fb683ef448914dfd6a676ad80624ddd316fc43b4bf9824bcadff2b4,1.0,Utilização Livre,Uso e Consumo
5cd9367364ba874ea718932965bd08065b5d731d894808666d83a64839706de7,3.0,Utilização Livre,Uso e Consumo
eda170348e702cfdf0227e2af091a3c9cfcb76d17a406b032e672268fbc908f0,22.0,Utilização Livre,Uso e Consumo
f228b51077c933d2ff8ddc8bc2c6f4df2102d50129b803e8436346494aae544e,1.0,Utilização Livre,Uso e Consumo
7e56abe7105d2942672ff347a5ab805c59e373fdd5b3ceb090f559be6ffafc68,4.0,Utilização Livre,Uso e Consumo
10b190b5ebc81dde144d3c0dc2182d6e4cb38cd651d829c151b1864422fe88a3,1.0,Utilização Livre,Uso e Consumo
4bce88e4d1a261ff0f743a6fca9742fcb6b5eb7461462d8a016f0760aa358385,3.0,Utilização Livre,Uso e Consumo
91b443208cc20994d1b7e55a3b827d200ff6038f11097fa69dd96dddee276b08,8.0,Utilização Livre,Uso e Consumo
2d150e640a3b71dd49f3b9b71237cac9eda1e652591c0a44ee16c8c952ed686b,1.0,Utilização Livre,Uso e Consumo
7a130f5c9524789b4b14b13db1c18b6e85503ddd6ff26a50653137f5c799a9b7,45.0,Utilização Livre,Uso e Consumo
e08b6130622fb42ca350820861ca63e78445e62a74b6267685c11bb3a0d3c77e,14.0,Utilização Livre,Uso e Consumo
dbad679e53af3afede7db208473ed77b45fe51f1c724aa102dc0388a4f99d246,17.0,Utilização Livre,Uso e Consumo
b0d01731799f12b9c6cdcc8637a4853aa114a7405ddc9335051cef4765abd1bd,1.0,Utilização Livre,Uso e Consumo
44665808a9345364e8749de288ee658af5378f8ee696738af607caeb1a1dd591,2.0,Utilização Livre,Uso e Consumo
69fa35a135f0f47a787bfb33b4919c6d28df8f631a5b91c3c6a3ecd2a4cbea6d,41.0,Utilização Livre,Uso e Consumo
99681d72c2e0da5621df7a90ed71d0bb7f00238a868fc26bcf1dc485824da694,5.0,Utilização Livre,Uso e Consumo
5f17fb60657422c3182f0a26989a2fa0552cbe279d714f10f063f4ba7eb0bdff,8.0,Utilização Livre,Uso e Consumo
a1267d5b48399c9e7ce945f146c3acb6dbc00d04e47f42f403af9207218f07b1,3.0,Utilização Livre,Uso e Consumo
b69c45293d814d72465e6c45809fa47f5f56185376aaf2a03ab05aadd6646185,4.0,Utilização Livre,Uso e Consumo
e00ce13f688537689fbf63f5cec443807a78d4713044ccdc9b7b7200d86fb6e9,3.0,Utilização Livre,Uso e Consumo
e8b00b789df27978139857d7e16f3abd63027d8713a4ed2d03ba783f29425504,2.0,Utilização Livre,Uso e Consumo
cf0b01b8a94ad9f01da8162bfade58e260477ab9ca933dfe0965773bd01f313c,1.0,Utilização Livre,Uso e Consumo
ab672f163751f5fa03a7bf2caecfe1d992ec3fb1192f3cb526efad5a15961564,6.0,Utilização Livre,Uso e Consumo
22d30bbed8dfc5e0b7c34c086528c639ee27adca877cca3385330c8b98f984ae,5.0,Utilização Livre,Uso e Consumo
7d809a0d82d066393d4988f0022e6bc05cb0917ea1f585cdf0c6af318ef37b11,4.0,Utilização Livre,Uso e Consumo
d9eb3cacca692fbe4f4cbece1d966abc2e1bd263bd026b213226d23e58fa3f9a,50.0,Utilização Livre,Uso e Consumo
116870854976e53ce9b51f8d8455559c4e2b27fe7d4843c181aff71a32619ecf,3.0,Utilização Livre,Uso e Consumo
e0b8c3bab1d66f85ad71fef910d3fa0371f4425e99e81b6f75ecfa22046269bb,1.0,Utilização Livre,Uso e Consumo
30e53e9ae00dfa40772177a74dea98580e5d7822abcce4212cca7f978532b056,5.0,Utilização Livre,Uso e Consumo
f9837849fef3fa7eceaad831c6bd1cdc7c868cb2be6dd1e522681b68cb10e14f,1.0,Utilização Livre,Uso e Consumo
20eab1f13a1b0e0917f33eac528198d132ed28be88a68dd24dc6d48e54dc971e,1.0,Utilização Livre,Uso e Consumo
56998970fd7829e2de68f1d453487d74480ec7ed852ac56b611d80c126708222,1.0,Utilização Livre,Uso e Consumo
4554a50756de10466f0e877e661b20fc48afd6a813081b94a598b244bedac854,1.0,Utilização Livre,Uso e Consumo
ad07eca3385cbdc518b0ffbc8c327353e32c930dac1db0ae2f071b05e99abaf5,125.0,Utilização Livre,Uso e Consumo
7cfb23f836d7870fffd5e5b09607385848c24944897333e56431ab54ae1ab40a,2.0,Utilização Livre,Uso e Consumo
3e3b728dc0b77eafbd8d2f44ba93a1201bfb831cb63f9d958edbf248032c9acb,6.0,Utilização Livre,Uso e Consumo
8de9881ea7d5a926f6c79a0269a06ff114e5f73e81e3934a7f92a3ecc47faf60,3.0,Utilização Livre,Uso e Consumo
525b03f708728de994ca165ac1ba044ed580e9c2eaad7b8fbe3a48d0a57b21df,20.0,Utilização Livre,Uso e Consumo
8c41ecbeceac94eb80a01ec3edfd8fd51ec7d082f749579d82efd411c566d2f5,1.0,Utilização Livre,Uso e Consumo
7ce13bf3ed99aae95907c8435470e8299526739ac3af584c05906667ece074b2,2.0,Utilização Livre,Uso e Consumo
90d3c95347552981f5615948d7e76dfb505657f91800833f4ae7e1da077ceb61,5.0,Utilização Livre,Matéria Prima
e2716bf70549f7e5ac128d8fd8b75d5ffb34514074ed7fa15df189593b8ccca3,5.0,Utilização Livre,Matéria Prima
ac653034b60cfafbaae75f2af8500abf88d8be5d3257720fa7020e2d1022b4f2,6.0,Utilização Livre,Produto em Elaboração
7fc096e281ad7473ffeca668b4e448493705ffa0edcf0fc706ea2bb3b8cd9346,8.0,Utilização Livre,Uso e Consumo
4ee55e2fe1a7e9cb2475d434fd4dcf57b3be2d068248ffe01cc8f1e52eb06429,330.0,Utilização Livre,Uso e Consumo
2bbc07d7b2a420f2f83dc9bfaf441c9f1354fe8bc8de510435cb5830e571a9fa,3.0,Utilização Livre,Uso e Consumo
d8e87925c4d722c4b055bd44f14cfb2417b78700ee3939d49175edba824b978a,5.0,Utilização Livre,Uso e Consumo
1173d55598e15650ee8c82b3642fbb0bfe4b0e44025f6eabbd2fe10d67569e33,6.0,Utilização Livre,Uso e Consumo
6daa4f94b993c52f960c4f4a721eb72100b6eaa90ae6a66cc4d8458048f0c061,569.24,Utilização Livre,Matéria Prima
dbb2b8455b192bb725193ab139fd51eaf4e7071045e14bbd39881f2ec2f2c4ec,1.0,Utilização Livre,Uso e Consumo
13ddf190d56e7bd700d9a47feaad929e82fcd4d412b9c9baccf8fed2cd018a74,8.0,Utilização Livre,Matéria Prima
529035914a84cda845aa72b6fb694a9a7d8b1d5cb0138dda94c21567d5fc846e,3400.0,Utilização Livre,Matéria Prima
da1819f1d52fca0736216573e79c509dbe94db76b845c0f1e63fb0f1f106e580,12.0,Utilização Livre,Uso e Consumo
99428f60d9587c8c43e22113175737cdcf129d48bb848a00fa84689a78bb3ebb,379.0,Utilização Livre,Uso e Consumo
2cd813b79933ee351dcce8a2fbc1637cac80b23bcabe2453a3c2df1ee9831076,16.0,Utilização Livre,Uso e Consumo
bb9a4fb34a9be4b851a12f6ff087f47a58572779634d26b78e016301d8912243,65.0,Utilização Livre,Uso e Consumo
7289fafa7492a3bf35194de91074e0c7b13d472094ebd571fac8feaff48498bd,270.0,Utilização Livre,Uso e Consumo
3a963b8ac51565b9651eae14ddaf89d293e03f9f9043d54d66a4bad63a018f08,120.0,Utilização Livre,Uso e Consumo
02bf30283f38890246457ec2bc52e774126363b94f166dfba3e244cf8ccf6c92,3.0,Utilização Livre,Produto em Elaboração
6b56378ec9f80329e914441a5c859dea0a6281d28b509957b638caeec581c0d5,1068.0,Utilização Livre,Uso e Consumo
897d6df38ddd1a53a72ca7c789c28fa577fbdfee3f4efc1bc4a15a27c6931d5c,1000.0,Utilização Livre,Matéria Prima
8fece160638257c73362169541dedd93bb511e5494934167b3b4719ddf0d2890,2.0,Utilização Livre,Uso e Consumo
6189bdf63c7d8cba7de4970b420a6a00ad21067f7ed25029674ae2e0b8212929,189538.2,Utilização Livre,Matéria Prima
8afb4d2331466b61833ad0f74fe1988ef5807681b7dfd6a79b97fe6dab638e52,40.0,C/ Fornecedor,Matéria Prima
b3059edfd86ee45dcf5d3c6d198c6429fb75ceac48b998000b3a0e9984959fe0,1.0,Utilização Livre,Matéria Prima
c3c2e4095166ff1aaa45a6afbb6d2837f68c004dc0a9e103505d59ebdc84cbe8,29.0,Utilização Livre,Matéria Prima
d4ddfbd7ae245f7b5100396feb5968aaabb674cf9907a3bdd5dc3d265a2550f2,123.0,Bloqueado,Matéria Prima
2351988a769d380ca3c45a5ba0fd057bf54ff44fdc1d91efb4fdcb90fc382633,401.432,Utilização Livre,Matéria Prima
4be2847a40f17df72fa3f71cc4f2aea56b6a009db9ac49b3e25cde4f9d8c0653,1986.604,Utilização Livre,Matéria Prima
d2086e8915b9fd6599954ff6a051abc1918e64a2131a1e929485adbd67099a20,3945.0,Utilização Livre,Produto em Elaboração
244e2fb22fe98c05cb4a66bc15d068648995371a230777659163e73bd9106adc,6.0,Utilização Livre,Matéria Prima
0e6b7833f077cd40d0c75edb7c1bf2a0d798c45578958d2dfab9f4a57990183a,5.0,Utilização Livre,Uso e Consumo
fea5a87add594785786ccdaa350da907213991f44d68011947f15a937e24c1a8,1.0,Utilização Livre,Uso e Consumo
a1c7b2dbeba76553fecd8015b41fa7390b762a30398492e75a7d4e5bb5c62e4b,19.0,Utilização Livre,Uso e Consumo
3a04ef1c19b03c371d5491fb20b0c7dbfc198f72aba2c1d70303db33abe1dafd,2.0,Utilização Livre,Uso e Consumo
56e1f294d1538edfcabfb8bf29b673df18e877def0d207513c623360d9a437ef,3000.0,Utilização Livre,Uso e Consumo
3c981911d6ff371db92f4c6fafa01757fdf2495234c329f68361478c10cf7f2c,104.0,Utilização Livre,Matéria Prima
3aed8ffd14e0c59a682e855bb57cd67789e3c30a13ae7be1ecf273809ed2bf47,163.0,Utilização Livre,Uso e Consumo
c605375dc7d198ef5745bb2878c018a0510933dd05e44179ac7ef4ca3d7a17a5,856.8,Utilização Livre,Matéria Prima
09dac20ecfe21024cd393221545bea65161cc6ed1a6d1b60d0a57c55c5764153,311.0,Utilização Livre,Uso e Consumo
5d0afb8e463b461a587810373afd483e1712087388b23083c7c02fa2d396dd93,1.0,Utilização Livre,Uso e Consumo
22c24d77bed4c5693f476d02420a5f164ac875f95609be292f4f9ed8ec8a6116,1.0,Utilização Livre,Uso e Consumo
53af9415e1c24bd528b12d4763ae1651afdee86687a1de7ac60b738fd3c73428,2.0,Utilização Livre,Uso e Consumo
bc7f5c203405c2d37fd2ceddcbbc2f0a898329d671ffbbeccec5bfd0b39c1ed0,1.0,Utilização Livre,Uso e Consumo
9988afb9d82d300690d271890b3b794d84b178406994a425e698fa3ea32b4660,7.0,Utilização Livre,Uso e Consumo
30135cc858592ad1c66271e32296109aa78d3b5bea9d7b2fdf0e58d3389f1c8e,3.0,Utilização Livre,Uso e Consumo
9b0ba4f1ec550310d16b8e7f5654eae01cbb9c1c1df4b3e1b425536a3b8b4405,1.0,Utilização Livre,Uso e Consumo
c6e81d47eb83fb25996778d9b52b39b46ba584057c9034f7869734ecbc8aec41,10.0,Utilização Livre,Uso e Consumo
2989855e01022ebe3090251ad2620f445ed18fafd0a0915f1fabfe9d211c95dd,1.0,Utilização Livre,Uso e Consumo
e1ad1daaad65bd0be770c2451f6fa2cbe13e562f7073b8dc7defa7a21fc3ed6d,6.0,Utilização Livre,Uso e Consumo
032a3a624cd94cd4ed0bfb62def7e708327ec9c69e7d9d6f56b04e42c8c4a3b4,2.0,Utilização Livre,Uso e Consumo
ba7bc9b5656ee3311d5d14d0a2ee5610fe6c75772e38a421dfcbcfee2ca98802,1.0,Utilização Livre,Uso e Consumo
af362f82a68ca6b4b82ed067938882f5186c7bbb5590d67cbe52e43401e7c108,4.0,Utilização Livre,Uso e Consumo
4981d7f374fad6d1440b9b1ad28b822abe0ec45e66dd88929d8af082985dc8f3,100.0,Utilização Livre,Uso e Consumo
51c7d376cad9835124afafebf2879231dc85eb8d043d6b21fcfc4fed149b5e46,1.0,Utilização Livre,Uso e Consumo
9edee293c87d994d587d02ac276bc4a8b64f7493939407f11d88d608423586e3,8.0,Utilização Livre,Uso e Consumo
3a232b10a2019cc210a92e1a4d46f12ad2325813bcd449dc1be09051a9eac345,3.0,Utilização Livre,Uso e Consumo
