ID,Rodada,Data,Horário,Dia,Mandante,Visitante,Vencedor,Arena,Mandante Placar,Visitante Placar,Estado Mandante,Estado Visitante,Estado Vencedor,Período Ocorrido 
2028,36,2004-10-16,18h00,Sábado,Fluminense,Goiás,Goiás,Maracanã,1,4,RJ,GO,GO,tarde
2029,36,2004-10-16,18h00,Sábado,Santos,Ponte preta,Santos,Vila Belmiro,4,0,SP,SP,SP,tarde
2030,36,2004-10-16,16h00,Sábado,Vitória,Vasco,Vitória,Barradão,4,1,ES,RJ,ES,tarde
2031,36,2004-10-17,16h00,Domingo,Athlético-pr,Paraná,-,Arena da Baixada,1,1,PR,PR,-,tarde
2032,36,2004-10-17,18h00,Domingo,Flamengo,Criciúma,Flamengo,Raulino de Oliveira,3,1,RJ,SC,RJ,tarde
2033,36,2004-10-17,16h00,Domingo,Guarani,Cruzeiro,Guarani,Brinco de Ouro,2,0,SP,MG,SP,tarde
2034,36,2004-10-17,16h00,Domingo,Internacional,Botafogo-rj,Internacional,Beira Rio,3,1,RS,RJ,RS,tarde
2035,36,2004-10-17,18h00,Domingo,Juventude,Palmeiras,Palmeiras,Alfredo Jaconi,0,2,RS,SP,SP,tarde
2036,36,2004-10-17,16h00,Domingo,São caetano,Paysandu,São caetano,Anacleto Campanella,3,0,SP,PA,SP,tarde
2037,36,2004-10-17,16h00,Domingo,Atlético-mg,São paulo,São paulo,Independência,0,5,MG,SP,SP,tarde
2038,37,2004-10-23,18h00,Sábado,Botafogo-rj,Vitória,-,Mário Helênio,1,1,RJ,ES,-,tarde
2039,37,2004-10-23,16h00,Sábado,Cruzeiro,Atlético-mg,Atlético-mg,Mineirão,0,3,MG,MG,MG,tarde
2040,37,2004-10-23,16h00,Sábado,Grêmio,Internacional,Internacional,Olímpico Monumental,1,3,RS,RS,RS,tarde
2041,37,2004-10-23,16h00,Sábado,Coritiba,Juventude,Juventude,Couto Pereira,2,3,PR,RS,RS,tarde
2042,37,2004-10-23,18h00,Sábado,Palmeiras,Athlético-pr,Palmeiras,Parque Antártica,3,1,SP,PR,SP,tarde
2043,37,2004-10-23,16h00,Sábado,Paysandu,Goiás,Paysandu,Mangueirão,4,2,PA,GO,PA,tarde
2044,37,2004-10-24,18h00,Domingo,Guarani,Ponte preta,-,Brinco de Ouro,0,0,SP,SP,-,tarde
2045,37,2004-10-24,18h00,Domingo,Paraná,Corinthians,Corinthians,Pinheirão,1,2,PR,SP,SP,tarde
2046,37,2004-10-24,16h00,Domingo,Criciúma,Figueirense,Criciúma,Heriberto Hulse,2,1,SC,SC,SC,tarde
2047,37,2004-10-24,16h00,Domingo,São caetano,Fluminense,São caetano,Anacleto Campanella,2,0,SP,RJ,SP,tarde
2048,37,2004-10-24,16h00,Domingo,São paulo,Santos,São paulo,Morumbi,1,0,SP,SP,SP,tarde
2049,37,2004-10-24,16h00,Domingo,Vasco,Flamengo,Vasco,Maracanã,1,0,RJ,RJ,RJ,tarde
2050,38,2004-10-26,20h30,Terça-feira,Cruzeiro,Grêmio,Cruzeiro,Mineirão,2,0,MG,RS,MG,noite
2051,38,2004-10-26,20h30,Terça-feira,Goiás,Athlético-pr,Goiás,Serra Dourada,2,0,GO,PR,GO,noite
2052,38,2004-10-26,20h30,Terça-feira,Palmeiras,Botafogo-rj,Palmeiras,Parque Antártica,2,1,SP,RJ,SP,noite
2053,38,2004-10-26,20h30,Terça-feira,Vitória,Atlético-mg,Vitória,Barradão,2,1,ES,MG,ES,noite
2054,38,2004-10-27,21h50,Quarta-feira,Criciúma,Corinthians,-,Heriberto Hulse,1,1,SC,SP,-,noite
2055,38,2004-10-27,21h50,Quarta-feira,Flamengo,Santos,-,Maracanã,1,1,RJ,SP,-,noite
2056,38,2004-10-27,20h30,Quarta-feira,Fluminense,Juventude,Fluminense,Raulino de Oliveira,7,1,RJ,RS,RJ,noite
2057,38,2004-10-27,20h30,Quarta-feira,Internacional,Guarani,Guarani,Beira Rio,1,3,RS,SP,SP,noite
2058,38,2004-10-27,20h30,Quarta-feira,Paraná,Figueirense,Paraná,Pinheirão,2,1,PR,SC,PR,noite
2059,38,2004-10-27,20h30,Quarta-feira,Ponte preta,Paysandu,Ponte preta,Moisés Lucarelli,3,0,SP,PA,SP,noite
2060,38,2004-10-27,21h50,Quarta-feira,Coritiba,Vasco,Vasco,Couto Pereira,0,1,PR,RJ,RJ,noite
2061,39,2004-10-30,16h00,Sábado,Paysandu,Coritiba,-,Mangueirão,0,0,PA,PR,-,tarde
2062,39,2004-10-30,20h30,Sábado,Atlético-mg,Criciúma,-,Morumbi,2,2,MG,SC,-,noite
2063,39,2004-10-30,16h00,Sábado,Guarani,Goiás,-,Brinco de Ouro,1,1,SP,GO,-,tarde
2064,39,2004-10-30,20h30,Sábado,Athlético-pr,Internacional,Athlético-pr,Serra Dourada,2,1,PR,RS,PR,noite
2065,39,2004-10-30,16h00,Sábado,Botafogo-rj,Cruzeiro,Botafogo-rj,Caio Martins,2,1,RJ,MG,RJ,tarde
2066,39,2004-10-30,20h30,Sábado,Corinthians,Vitória,Corinthians,Pacaembu,1,0,SP,ES,SP,noite
2067,39,2004-10-30,20h30,Sábado,Figueirense,São paulo,Figueirense,Orlando Scarpelli,1,0,SC,SP,SC,noite
2068,39,2004-10-30,18h10,Sábado,Juventude,Flamengo,Juventude,Alfredo Jaconi,1,0,RS,RJ,RS,tarde
2069,39,2004-10-30,18h10,Sábado,Grêmio,Palmeiras,Palmeiras,Bento Freitas,2,3,RS,SP,SP,tarde
2070,39,2004-10-30,16h00,Sábado,Santos,Fluminense,Santos,Benedito Teixeira,5,0,SP,RJ,SP,tarde
2071,39,2004-10-31,16h00,Domingo,Vasco,Ponte preta,-,São Januário,2,2,RJ,SP,-,tarde
2072,38,2004-11-03,20h30,Quarta-feira,São paulo,São caetano,São paulo,Morumbi,4,2,SP,SP,SP,noite
2073,40,2004-11-06,18h00,Sábado,Flamengo,Guarani,Flamengo,Raulino de Oliveira,1,0,RJ,SP,RJ,tarde
2074,40,2004-11-06,17h00,Sábado,Goiás,Atlético-mg,Goiás,Serra Dourada,1,0,GO,MG,GO,tarde
2075,40,2004-11-06,16h00,Sábado,Palmeiras,Paysandu,Palmeiras,Parque Antártica,1,0,SP,PA,SP,tarde
2076,40,2004-11-06,18h00,Sábado,Paraná,Grêmio,Paraná,Pinheirão,1,0,PR,RS,PR,tarde
2077,40,2004-11-07,17h00,Domingo,Vitória,Juventude,-,Barradão,1,1,ES,RS,-,tarde
2078,40,2004-11-07,16h00,Domingo,Criciúma,Santos,-,Heriberto Hulse,1,1,SC,SP,-,tarde
2079,40,2004-11-07,16h00,Domingo,Fluminense,Athlético-pr,Athlético-pr,Maracanã,1,2,RJ,PR,PR,tarde
2080,40,2004-11-07,16h00,Domingo,Coritiba,Figueirense,Coritiba,Couto Pereira,2,0,PR,SC,PR,tarde
2081,40,2004-11-07,16h00,Domingo,Cruzeiro,Vasco,Cruzeiro,Mineirão,3,2,MG,RJ,MG,tarde
2082,40,2004-11-07,16h00,Domingo,Internacional,Corinthians,Internacional,Beira Rio,3,0,RS,SP,RS,tarde
2083,40,2004-11-07,18h00,Domingo,Ponte preta,São caetano,São caetano,Moisés Lucarelli,0,3,SP,SP,SP,tarde
2084,40,2004-11-07,18h00,Domingo,São paulo,Botafogo-rj,São paulo,Morumbi,5,2,SP,RJ,SP,tarde
2085,39,2004-11-10,20h30,Quarta-feira,São caetano,Paraná,São caetano,Anacleto Campanella,2,1,SP,PR,SP,noite
2086,41,2004-11-13,18h10,Sábado,Corinthians,Fluminense,-,Pacaembu,1,1,SP,RJ,-,tarde
2087,41,2004-11-13,16h00,Sábado,Botafogo-rj,Coritiba,Botafogo-rj,Caio Martins,4,1,RJ,PR,RJ,tarde
2088,41,2004-11-13,18h10,Sábado,Grêmio,Ponte preta,Grêmio,Bento Freitas,6,1,RS,SP,RS,tarde
2089,41,2004-11-13,16h00,Sábado,São caetano,Cruzeiro,São caetano,Anacleto Campanella,4,1,SP,MG,SP,tarde
2090,41,2004-11-14,17h00,Domingo,Paysandu,Paraná,-,Mangueirão,1,1,PA,PR,-,tarde
2091,41,2004-11-14,16h00,Domingo,Vasco,São paulo,-,São Januário,0,0,RJ,SP,-,tarde
2092,41,2004-11-14,16h00,Domingo,Guarani,Vitória,-,Brinco de Ouro,0,0,SP,ES,-,tarde
2093,41,2004-11-14,16h00,Domingo,Atlético-mg,Flamengo,Atlético-mg,Ipatingão,6,1,MG,RJ,MG,tarde
2094,41,2004-11-14,16h00,Domingo,Athlético-pr,Criciúma,Athlético-pr,Arena da Baixada,6,1,PR,SC,PR,tarde
2095,41,2004-11-14,18h00,Domingo,Juventude,Internacional,Internacional,Colosso da Lagoa,2,3,RS,RS,RS,tarde
2096,41,2004-11-14,18h00,Domingo,Figueirense,Palmeiras,Palmeiras,Orlando Scarpelli,0,1,SC,SP,SP,tarde
2097,41,2004-11-14,16h00,Domingo,Santos,Goiás,Santos,Prudentão,2,1,SP,GO,SP,tarde
2098,42,2004-11-20,16h00,Sábado,Fluminense,Figueirense,Figueirense,Raulino de Oliveira,0,2,RJ,SC,SC,tarde
2099,42,2004-11-20,18h10,Sábado,Palmeiras,Guarani,Guarani,Parque Antártica,0,2,SP,SP,SP,tarde
2100,42,2004-11-20,16h00,Sábado,Paraná,Atlético-mg,Paraná,Pinheirão,1,0,PR,MG,PR,tarde
2101,42,2004-11-20,18h10,Sábado,Vitória,Grêmio,Vitória,Barradão,2,0,ES,RS,ES,tarde
2102,42,2004-11-21,16h00,Domingo,Flamengo,Botafogo-rj,-,Maracanã,0,0,RJ,RJ,-,tarde
2103,42,2004-11-21,16h00,Domingo,Ponte preta,Athlético-pr,Athlético-pr,Moisés Lucarelli,2,3,SP,PR,PR,tarde
2104,42,2004-11-21,16h00,Domingo,Cruzeiro,Corinthians,Corinthians,Mineirão,0,1,MG,SP,SP,tarde
2105,42,2004-11-21,16h00,Domingo,Criciúma,Paysandu,Criciúma,Heriberto Hulse,1,0,SC,PA,SC,tarde
2106,42,2004-11-21,16h00,Domingo,Goiás,Vasco,Goiás,Serra Dourada,3,2,GO,RJ,GO,tarde
2107,42,2004-11-21,18h00,Domingo,Internacional,São caetano,Internacional,Beira Rio,1,0,RS,SP,RS,tarde
2108,42,2004-11-21,16h00,Domingo,Coritiba,Santos,Santos,Couto Pereira,0,1,PR,SP,SP,tarde
2109,42,2004-11-21,18h00,Domingo,São paulo,Juventude,São paulo,Morumbi,4,0,SP,RS,SP,tarde
2110,43,2004-11-27,16h00,Sábado,Botafogo-rj,Guarani,Botafogo-rj,Caio Martins,1,0,RJ,SP,RJ,tarde
2111,43,2004-11-27,16h00,Sábado,Figueirense,Atlético-mg,Figueirense,Santa Cruz,2,1,SC,MG,SC,tarde
2112,43,2004-11-27,18h10,Sábado,Cruzeiro,Fluminense,Fluminense,Mineirão,2,3,MG,RJ,RJ,tarde
2113,43,2004-11-27,16h00,Sábado,Paraná,Goiás,Paraná,Pinheirão,2,1,PR,GO,PR,tarde
2114,43,2004-11-27,18h10,Sábado,São paulo,Internacional,São paulo,Morumbi,2,1,SP,RS,SP,tarde
2115,43,2004-11-28,18h00,Domingo,Grêmio,Athlético-pr,-,Colosso da Lagoa,3,3,RS,PR,-,tarde
2116,43,2004-11-28,18h00,Domingo,Vasco,Juventude,-,São Januário,1,1,RJ,RS,-,tarde
2117,43,2004-11-28,16h00,Domingo,Paysandu,Santos,-,Mangueirão,1,1,PA,SP,-,tarde
2118,43,2004-11-28,16h00,Domingo,Coritiba,Vitória,Coritiba,Couto Pereira,5,1,PR,ES,PR,tarde
2119,43,2004-11-28,16h00,Domingo,Palmeiras,Flamengo,Flamengo,Parque Antártica,1,2,SP,RJ,RJ,tarde
2120,43,2004-11-28,16h00,Domingo,Ponte preta,Criciúma,Ponte preta,Moisés Lucarelli,1,0,SP,SC,SP,tarde
2121,43,2004-11-28,16h00,Domingo,São caetano,Corinthians,São caetano,Anacleto Campanella,2,1,SP,SP,SP,tarde
2122,44,2004-12-04,18h10,Sábado,Goiás,Palmeiras,-,Serra Dourada,0,0,GO,SP,-,tarde
2123,44,2004-12-04,16h00,Sábado,Atlético-mg,Paysandu,-,Ipatingão,0,0,MG,PA,-,tarde
2124,44,2004-12-04,18h10,Sábado,Corinthians,Vasco,Corinthians,Pacaembu,3,1,SP,RJ,SP,tarde
2125,44,2004-12-04,16h00,Sábado,Fluminense,Ponte preta,Fluminense,Raulino de Oliveira,1,0,RJ,SP,RJ,tarde
2126,44,2004-12-04,16h00,Sábado,Guarani,Figueirense,Guarani,Brinco de Ouro,2,1,SP,SC,SP,tarde
2127,44,2004-12-04,16h00,Sábado,Criciúma,Paraná,Paraná,Heriberto Hulse,1,2,SC,PR,PR,tarde
2128,44,2004-12-05,18h00,Domingo,Flamengo,Coritiba,-,Raulino de Oliveira,0,0,RJ,PR,-,tarde
2129,44,2004-12-05,16h00,Domingo,Athlético-pr,São caetano,Athlético-pr,Arena da Baixada,5,2,PR,SP,PR,tarde
2130,44,2004-12-05,18h00,Domingo,Internacional,Cruzeiro,Internacional,Beira Rio,2,0,RS,MG,RS,tarde
2131,44,2004-12-05,16h00,Domingo,Juventude,Botafogo-rj,Juventude,Alfredo Jaconi,1,0,RS,RJ,RS,tarde
2132,44,2004-12-05,16h00,Domingo,Santos,Grêmio,Santos,Benedito Teixeira,5,1,SP,RS,SP,tarde
2133,44,2004-12-05,16h00,Domingo,Vitória,São paulo,São paulo,Barradão,1,4,ES,SP,SP,tarde
2134,45,2004-12-11,16h00,Sábado,Grêmio,Atlético-mg,Atlético-mg,Colosso da Lagoa,0,1,RS,MG,MG,tarde
2135,45,2004-12-11,18h10,Sábado,Paraná,Fluminense,Fluminense,Pinheirão,0,1,PR,RJ,RJ,tarde
2136,45,2004-12-11,18h10,Sábado,Palmeiras,Criciúma,Palmeiras,Parque Antártica,3,2,SP,SC,SP,tarde
2137,45,2004-12-11,17h00,Sábado,Paysandu,Guarani,Paysandu,Mangueirão,4,2,PA,SP,PA,tarde
2138,45,2004-12-12,16h00,Domingo,São paulo,Flamengo,-,Morumbi,1,1,SP,RJ,-,tarde
2139,45,2004-12-12,16h00,Domingo,Botafogo-rj,Corinthians,Corinthians,Caio Martins,1,2,RJ,SP,SP,tarde
2140,45,2004-12-12,16h00,Domingo,Coritiba,Goiás,Coritiba,Couto Pereira,1,0,PR,GO,PR,tarde
2141,45,2004-12-12,18h00,Domingo,Cruzeiro,Vitória,Cruzeiro,Mineirão,4,0,MG,ES,MG,tarde
2142,45,2004-12-12,16h00,Domingo,Figueirense,Juventude,Figueirense,Orlando Scarpelli,1,0,SC,RS,SC,tarde
2143,45,2004-12-12,18h00,Domingo,Ponte preta,Internacional,Internacional,Moisés Lucarelli,1,2,SP,RS,RS,tarde
2144,45,2004-12-12,16h00,Domingo,São caetano,Santos,Santos,Anacleto Campanella,0,3,SP,SP,SP,tarde
2145,45,2004-12-12,16h00,Domingo,Vasco,Athlético-pr,Vasco,São Januário,1,0,RJ,PR,RJ,tarde
2146,46,2004-12-19,16h00,Domingo,Athlético-pr,Botafogo-rj,-,Arena da Baixada,1,1,PR,RJ,-,tarde
2147,46,2004-12-19,16h00,Domingo,Criciúma,Coritiba,-,Heriberto Hulse,3,3,SC,PR,-,tarde
2148,46,2004-12-19,16h00,Domingo,Fluminense,Palmeiras,-,Maracanã,1,1,RJ,SP,-,tarde
2149,46,2004-12-19,16h00,Domingo,Atlético-mg,São caetano,Atlético-mg,Mineirão,3,0,MG,SP,MG,tarde
2150,46,2004-12-19,16h00,Domingo,Corinthians,Figueirense,Corinthians,Pacaembu,5,2,SP,SC,SP,tarde
2151,46,2004-12-19,16h00,Domingo,Flamengo,Cruzeiro,Flamengo,Raulino de Oliveira,6,2,RJ,MG,RJ,tarde
2152,46,2004-12-19,16h00,Domingo,Goiás,São paulo,Goiás,Serra Dourada,2,0,GO,SP,GO,tarde
2153,46,2004-12-19,16h00,Domingo,Guarani,Grêmio,Guarani,Brinco de Ouro,2,0,SP,RS,SP,tarde
2154,46,2004-12-19,16h00,Domingo,Internacional,Paraná,Internacional,Beira Rio,2,1,RS,PR,RS,tarde
2155,46,2004-12-19,16h00,Domingo,Juventude,Paysandu,Paysandu,Alfredo Jaconi,1,2,RS,PA,PA,tarde
2156,46,2004-12-19,16h00,Domingo,Vitória,Ponte preta,Ponte preta,Barradão,1,2,ES,SP,SP,tarde
2157,46,2004-12-19,16h00,Domingo,Santos,Vasco,Santos,Teixeirão,2,1,SP,RJ,SP,tarde
2158,1,2005-04-23,18h10,Sábado,Flamengo,Cruzeiro,-,Maracanã,1,1,RJ,MG,-,tarde
2159,1,2005-04-23,18h10,Sábado,São caetano,Palmeiras,-,Bruno José Daniel,2,2,SP,SP,-,tarde
2160,1,2005-04-23,16h00,Sábado,Atlético-mg,Figueirense,Atlético-mg,Mineirão,4,1,MG,SC,MG,tarde
2161,1,2005-04-23,16h00,Sábado,Paraná,Goiás,Goiás,Pinheirão,0,2,PR,GO,GO,tarde
2162,1,2005-04-24,16h00,Domingo,Corinthians,Juventude,-,Pacaembu,2,2,SP,RS,-,tarde
2163,1,2005-04-24,18h10,Domingo,Brasiliense,Vasco,-,Mané Garrincha,2,2,DF,RJ,-,tarde
2164,1,2005-04-24,16h00,Domingo,Internacional,Botafogo-rj,Botafogo-rj,Beira Rio,0,2,RS,RJ,RJ,tarde
2165,1,2005-04-24,16h00,Domingo,Fortaleza,Coritiba,Coritiba,Presidente Vargas,0,1,CE,PR,PR,tarde
2166,1,2005-04-24,16h00,Domingo,Fluminense,São paulo,Fluminense,Maracanã,2,1,RJ,SP,RJ,tarde
2167,1,2005-04-24,18h10,Domingo,Athlético-pr,Ponte preta,Ponte preta,Arena da Baixada,0,1,PR,SP,SP,tarde
2168,1,2005-04-24,18h10,Domingo,Santos,Paysandu,Santos,A Campanella,4,1,SP,PA,SP,tarde
2169,2,2005-04-30,18h10,Sábado,Ponte preta,Atlético-mg,-,Moisés Lucarelli,3,3,SP,MG,-,tarde
2170,2,2005-04-30,16h00,Sábado,Vasco,Fortaleza,-,Raulino de Oliveira,0,0,RJ,CE,-,tarde
2171,2,2005-04-30,18h10,Sábado,São paulo,Paraná,-,Morumbi,1,1,SP,PR,-,tarde
2172,2,2005-04-30,16h00,Sábado,Goiás,São caetano,-,Serra Dourada,0,0,GO,SP,-,tarde
2173,2,2005-04-30,16h00,Sábado,Palmeiras,Brasiliense,Palmeiras,Parque Antártica,2,1,SP,DF,SP,tarde
2174,2,2005-05-01,16h00,Domingo,Botafogo-rj,Corinthians,Botafogo-rj,Luso Brasileiro,3,1,RJ,SP,RJ,tarde
2175,2,2005-05-01,16h00,Domingo,Cruzeiro,Internacional,Cruzeiro,Mineirão,3,2,MG,RS,MG,tarde
2176,2,2005-05-01,16h00,Domingo,Figueirense,Flamengo,Flamengo,Orlando Scarpelli,0,1,SC,RJ,RJ,tarde
2177,2,2005-05-01,18h10,Domingo,Paysandu,Fluminense,Fluminense,Mangueirão,1,2,PA,RJ,RJ,tarde
2178,2,2005-05-01,16h00,Domingo,Juventude,Athlético-pr,Juventude,Alfredo Jaconi,1,0,RS,PR,RS,tarde
2179,2,2005-05-01,18h10,Domingo,Coritiba,Santos,Santos,Couto Pereira,2,3,PR,SP,SP,tarde
2180,3,2005-05-07,16h00,Sábado,Goiás,Figueirense,-,Serra Dourada,0,0,GO,SC,-,tarde
2181,3,2005-05-07,16h00,Sábado,Paraná,Juventude,-,Pinheirão,2,2,PR,RS,-,tarde
2182,3,2005-05-07,18h10,Sábado,Ponte preta,Paysandu,Ponte preta,Moisés Lucarelli,2,0,SP,PA,SP,tarde
2183,3,2005-05-07,18h10,Sábado,Santos,Athlético-pr,Santos,Vila Belmiro,2,1,SP,PR,SP,tarde
2184,3,2005-05-08,18h10,Domingo,Atlético-mg,Brasiliense,Brasiliense,Mineirão,0,1,MG,DF,DF,tarde
2185,3,2005-05-08,16h00,Domingo,Coritiba,Palmeiras,Coritiba,Couto Pereira,1,0,PR,SP,PR,tarde
2186,3,2005-05-08,18h10,Domingo,Fluminense,Cruzeiro,Fluminense,Raulino de Oliveira,2,1,RJ,MG,RJ,tarde
2187,3,2005-05-08,16h00,Domingo,Internacional,Flamengo,Internacional,Beira Rio,1,0,RS,RJ,RS,tarde
2188,3,2005-05-08,18h10,Domingo,São caetano,Fortaleza,São caetano,Anacleto Campanella,2,1,SP,CE,SP,tarde
2189,3,2005-05-08,16h00,Domingo,Corinthians,São paulo,São paulo,Pacaembu,1,5,SP,SP,SP,tarde
2190,4,2005-05-14,18h10,Sábado,Botafogo-rj,Atlético-mg,Botafogo-rj,Giulite Coutinho,2,1,RJ,MG,RJ,tarde
2191,4,2005-05-14,16h00,Sábado,Fortaleza,Ponte preta,Fortaleza,Presidente Vargas,2,1,CE,SP,CE,tarde
2192,4,2005-05-14,18h10,Sábado,Figueirense,Internacional,Internacional,Orlando Scarpelli,1,2,SC,RS,RS,tarde
2193,4,2005-05-14,18h10,Sábado,São paulo,Coritiba,São paulo,Morumbi,1,0,SP,PR,SP,tarde
2194,4,2005-05-15,16h00,Domingo,Athlético-pr,Corinthians,Corinthians,Arena da Baixada,1,2,PR,SP,SP,tarde
2195,4,2005-05-15,16h00,Domingo,Cruzeiro,Goiás,Cruzeiro,Mineirão,3,1,MG,GO,MG,tarde
2196,4,2005-05-15,18h10,Domingo,Flamengo,Santos,Flamengo,Luso Brasileiro,2,1,RJ,SP,RJ,tarde
2197,4,2005-05-15,18h10,Domingo,Brasiliense,Fluminense,Fluminense,Boca do Jacaré,0,3,DF,RJ,RJ,tarde
2198,4,2005-05-15,16h00,Domingo,Juventude,Vasco,Juventude,Alfredo Jaconi,4,1,RS,RJ,RS,tarde
2199,4,2005-05-15,18h10,Domingo,Palmeiras,Paraná,Paraná,Parque Antártica,1,2,SP,PR,PR,tarde
2200,4,2005-05-15,16h00,Domingo,Paysandu,São caetano,Paysandu,Mangueirão,3,2,PA,SP,PA,tarde
2201,5,2005-05-21,16h00,Sábado,Paraná,Ponte preta,-,Pinheirão,1,1,PR,SP,-,tarde
2202,5,2005-05-21,18h10,Sábado,Fluminense,Coritiba,Coritiba,Raulino de Oliveira,2,4,RJ,PR,PR,tarde
2203,5,2005-05-21,16h00,Sábado,Fortaleza,Brasiliense,Fortaleza,Presidente Vargas,2,0,CE,DF,CE,tarde
2204,5,2005-05-21,18h10,Sábado,Goiás,Botafogo-rj,Goiás,Serra Dourada,4,0,GO,RJ,GO,tarde
2205,5,2005-05-21,16h00,Sábado,Juventude,Paysandu,Juventude,Alfredo Jaconi,2,0,RS,PA,RS,tarde
2206,5,2005-05-22,18h10,Domingo,Corinthians,Figueirense,Corinthians,Pacaembu,2,1,SP,SC,SP,tarde
2207,5,2005-05-22,18h10,Domingo,Cruzeiro,Palmeiras,Cruzeiro,Mineirão,2,0,MG,SP,MG,tarde
2208,5,2005-05-22,18h10,Domingo,Athlético-pr,Internacional,Internacional,Arena da Baixada,1,3,PR,RS,RS,tarde
2209,5,2005-05-22,16h00,Domingo,Santos,Atlético-mg,Santos,Vila Belmiro,3,0,SP,MG,SP,tarde
2210,5,2005-05-22,16h00,Domingo,São caetano,Flamengo,São caetano,Anacleto Campanella,1,0,SP,RJ,SP,tarde
2211,5,2005-05-22,16h00,Domingo,Vasco,São paulo,Vasco,São Januário,3,1,RJ,SP,RJ,tarde
2212,6,2005-05-28,18h10,Sábado,São paulo,Cruzeiro,-,Morumbi,1,1,SP,MG,-,tarde
2213,6,2005-05-28,18h10,Sábado,Figueirense,São caetano,Figueirense,Orlando Scarpelli,2,0,SC,SP,SC,tarde
2214,6,2005-05-28,16h00,Sábado,Paysandu,Goiás,Paysandu,Mangueirão,1,0,PA,GO,PA,tarde
2215,6,2005-05-29,16h00,Domingo,Flamengo,Fluminense,-,Raulino de Oliveira,0,0,RJ,RJ,-,tarde
2216,6,2005-05-29,18h10,Domingo,Botafogo-rj,Athlético-pr,Botafogo-rj,Luso Brasileiro,2,0,RJ,PR,RJ,tarde
2217,6,2005-05-29,16h00,Domingo,Brasiliense,Paraná,Brasiliense,Boca do Jacaré,1,0,DF,PR,DF,tarde
2218,6,2005-05-29,16h00,Domingo,Atlético-mg,Corinthians,Corinthians,Mineirão,0,1,MG,SP,SP,tarde
2219,6,2005-05-29,18h10,Domingo,Internacional,Fortaleza,Internacional,Beira Rio,1,0,RS,CE,RS,tarde
2220,6,2005-05-29,18h10,Domingo,Coritiba,Juventude,Juventude,Couto Pereira,1,2,PR,RS,RS,tarde
2221,6,2005-05-29,16h00,Domingo,Palmeiras,Santos,Palmeiras,Parque Antártica,2,1,SP,SP,SP,tarde
2222,6,2005-05-29,16h00,Domingo,Ponte preta,Vasco,Ponte preta,Moisés Lucarelli,4,2,SP,RJ,SP,tarde
2223,7,2005-06-11,16h00,Sábado,Athlético-pr,Figueirense,-,Couto Pereira,0,0,PR,SC,-,tarde
2224,7,2005-06-11,18h10,Sábado,Botafogo-rj,Juventude,Botafogo-rj,Luso Brasileiro,3,2,RJ,RS,RJ,tarde
2225,7,2005-06-11,18h10,Sábado,Goiás,Palmeiras,Goiás,Serra Dourada,2,1,GO,SP,GO,tarde
2226,7,2005-06-11,16h00,Sábado,Paraná,Fortaleza,Paraná,Pinheirão,3,0,PR,CE,PR,tarde
2227,7,2005-06-11,16h00,Sábado,Cruzeiro,Ponte preta,Ponte preta,Mineirão,1,2,MG,SP,SP,tarde
2228,7,2005-06-11,16h00,Sábado,São caetano,Brasiliense,São caetano,Anacleto Campanella,2,0,SP,DF,SP,tarde
2229,7,2005-06-12,16h00,Domingo,Internacional,Atlético-mg,-,Beira Rio,1,1,RS,MG,-,tarde
2230,7,2005-06-12,18h10,Domingo,Vasco,Coritiba,-,São Januário,2,2,RJ,PR,-,tarde
2231,7,2005-06-12,16h00,Domingo,Santos,Fluminense,-,Vila Belmiro,1,1,SP,RJ,-,tarde
2232,7,2005-06-12,18h10,Domingo,Paysandu,São paulo,-,Mangueirão,2,2,PA,SP,-,tarde
2233,7,2005-06-12,16h00,Domingo,Corinthians,Flamengo,Corinthians,Wilson de Barros,4,2,SP,RJ,SP,tarde
2234,8,2005-06-18,18h10,Sábado,Flamengo,Athlético-pr,-,Luso Brasileiro,1,1,RJ,PR,-,tarde
2235,8,2005-06-18,16h00,Sábado,Figueirense,Paysandu,-,Orlando Scarpelli,3,3,SC,PA,-,tarde
2236,8,2005-06-18,16h00,Sábado,Brasiliense,Corinthians,Corinthians,Mané Garrincha,2,4,DF,SP,SP,tarde
2237,8,2005-06-18,16h00,Sábado,Palmeiras,Vasco,Palmeiras,Parque Antártica,5,2,SP,RJ,SP,tarde
2238,8,2005-06-18,18h10,Sábado,Ponte preta,Goiás,Ponte preta,Moisés Lucarelli,2,0,SP,GO,SP,tarde
2239,8,2005-06-18,18h10,Sábado,Atlético-mg,São caetano,São caetano,Mineirão,2,3,MG,SP,SP,tarde
2240,8,2005-06-19,18h10,Domingo,Juventude,Cruzeiro,-,Alfredo Jaconi,0,0,RS,MG,-,tarde
2241,8,2005-06-19,18h10,Domingo,Fortaleza,Santos,-,Castelão,0,0,CE,SP,-,tarde
2242,8,2005-06-19,18h10,Domingo,Coritiba,Paraná,Coritiba,Couto Pereira,2,1,PR,PR,PR,tarde
2243,8,2005-06-19,18h10,Domingo,Fluminense,Internacional,Fluminense,Raulino de Oliveira,3,0,RJ,RS,RJ,tarde
2244,8,2005-06-19,18h10,Domingo,São paulo,Botafogo-rj,São paulo,Morumbi,1,0,SP,RJ,SP,tarde
2245,9,2005-06-25,18h10,Sábado,Flamengo,Brasiliense,Brasiliense,Giulite Coutinho,3,4,RJ,DF,DF,tarde
